"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"8680",3340001,304933587,"MB ""SAUEGVA""","Varėnos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",1,"",0,""
"8681",3340001,304933587,"MB ""SAUEGVA""","Varėnos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",1,"",0,""
"8682",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"1623.75",4,"",0,"1381.51"
"8683",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"1549.04",4,"",0,"1317.93"
"8684",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"1731.45",4,"",0,"1473.13"
"8685",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"1258.70",5,"",0,"1338.63"
"8686",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"860.00",4,"",0,"731.69"
"8687",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"860.00",4,"",0,"731.69"
"8688",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"860.00",4,"",0,"731.69"
"8689",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"798.64",4,"",0,"679.49"
"8690",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"860.00",4,"",0,"731.69"
"8691",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"860.00",4,"",0,"731.69"
"8692",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"738.25",4,"",0,"628.11"
"8693",3350686,304948386,"UAB ""SADVAITA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"752.90",4,"",0,"640.56"
"8694",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",3,"",0,""
"8695",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",3,"",0,""
"8696",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",3,"",0,""
"8697",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",3,"",0,""
"8698",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",3,"",0,""
"8699",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",3,"",0,""
"8700",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",3,"",0,""
"8701",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",3,"",0,""
"8702",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",3,"",0,""
"8703",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",3,"",0,""
"8704",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",3,"",0,""
"8705",3351919,304950729,"UAB ""SIBERIA LT""","Kretingos r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",3,"",0,""
"8706",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"2466.28",7,"",0,"3991.29"
"8707",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"2571.42",7,"",0,"4172.30"
"8708",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"2668.15",7,"",0,"4332.59"
"8709",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"2798.40",7,"",0,"4503.71"
"8710",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"2504.66",5,"",0,"2940.23"
"8711",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"2483.05",5,"",0,"2914.02"
"8712",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"2453.55",5,"",0,"2878.81"
"8713",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"2483.86",5,"",0,"2913.69"
"8714",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"2486.39",5,"",0,"2918.06"
"8715",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"2486.42",5,"",0,"2917.35"
"8716",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",1,"",0,""
"8717",3352317,304951400,"UAB ""HUSMONTERA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",1,"",0,""
"8718",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",1,"",0,""
"8719",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",1,"",0,""
"8720",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",1,"",0,""
"8721",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",1,"",0,""
"8722",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",1,"",0,""
"8723",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",1,"",0,""
"8724",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",1,"",0,""
"8725",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",1,"",0,""
"8726",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",1,"",0,""
"8727",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",1,"",0,""
"8728",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",1,"",0,""
"8729",3354032,304956714,"UAB ""RUDRA""","Kauno r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",1,"",0,""
"8730",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",3,"",0,""
"8731",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",3,"",0,""
"8732",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",3,"",0,""
"8733",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",3,"",0,""
"8734",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",3,"",0,""
"8735",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",3,"",0,""
"8736",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",3,"",0,""
"8737",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",3,"",0,""
"8738",3365579,304975629,"UAB ""VITALISTA""","Vilniaus m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",3,"",0,""
"8739",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",3,"",0,""
"8740",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"616.50",4,"",0,"571.50"
"8741",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"650.00",4,"",0,"604.02"
"8742",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"650.00",4,"",0,"604.02"
"8743",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"650.00",4,"",0,"604.02"
"8744",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"650.00",4,"",0,"604.02"
"8745",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"650.00",4,"",0,"604.02"
"8746",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"650.00",4,"",0,"604.02"
"8747",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"541.43",5,"",0,"626.81"
"8748",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"762.50",4,"",0,"699.75"
"8749",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"762.50",4,"",0,"699.75"
"8750",3371296,304983978,"UAB ""SŪDUVOS GIRIOS""","Kazlų Rūdos sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"661.84",4,"",0,"602.03"
"8751",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",1,"",0,""
"8752",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",1,"",0,""
"8753",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",1,"",0,""
"8754",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",1,"",0,""
"8755",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",1,"",0,""
"8756",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",1,"",0,""
"8757",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",1,"",0,""
"8758",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",1,"",0,""
"8759",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",1,"",0,""
"8760",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",1,"",0,""
"8761",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",1,"",0,""
"8762",3384988,304993883,"UAB ""ĮRANKIŲ EKSPRESAS""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",1,"",0,""
"8763",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",2,"",0,""
"8764",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",2,"",0,""
"8765",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",2,"",0,""
"8766",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",2,"",0,""
"8767",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",2,"",0,""
"8768",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",2,"",0,""
"8769",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",2,"",0,""
"8770",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",2,"",0,""
"8771",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",2,"",0,""
"8772",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",2,"",0,""
"8773",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",2,"",0,""
"8774",3396891,305015190,"UAB ""ERPORTA""","Šiaulių m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",2,"",0,""
"8775",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",2,"",0,""
"8776",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",2,"",0,""
"8777",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",2,"",0,""
"8778",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",2,"",0,""
"8779",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",2,"",0,""
"8780",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",2,"",0,""
"8781",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",1,"",0,""
"8782",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",1,"",0,""
"8783",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",1,"",0,""
"8784",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",2,"",0,""
"8785",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",2,"",0,""
"8786",3396854,305016919,"MAŽOJI BENDRIJA ""KARALIAUČIUS""","Raseinių r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",3,"",0,""
"8787",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",2,"",0,""
"8788",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",2,"",0,""
"8789",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",2,"",0,""
"8790",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",3,"",0,""
"8791",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",3,"",0,""
"8792",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",3,"",0,""
"8793",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",3,"",0,""
"8794",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",3,"",0,""
"8795",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",3,"",0,""
"8796",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",3,"",0,""
"8797",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"",3,"",0,""
"8798",3397869,305018133,"UAB ""DAIKTAMS""","Trakų r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"",3,"",0,""
"8799",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"907.08",7,"",0,"1493.07"
"8800",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"939.32",7,"",0,"1547.84"
"8801",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"791.15",7,"",0,"1296.09"
"8802",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"924.39",6,"",0,"1298.12"
"8803",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"984.00",5,"",0,"1146.11"
"8804",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"996.15",6,"",0,"1402.61"
"8805",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"896.18",5,"",0,"1039.53"
"8806",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"921.57",5,"",0,"1069.79"
"8807",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"998.14",5,"",0,"1163.34"
"8808",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"1014.00",5,"",0,"1182.51"
"8809",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202311,"1014.00",5,"",0,"1182.51"
"8810",3398793,305026710,"UAB ""BETONAS TAU""","Kauno m. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202312,"1014.00",5,"",0,"1182.51"
"8811",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202301,"",2,"",0,""
"8812",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202302,"",2,"",0,""
"8813",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202303,"",2,"",0,""
"8814",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202304,"",2,"",0,""
"8815",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202305,"",2,"",0,""
"8816",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202306,"",2,"",0,""
"8817",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202307,"",2,"",0,""
"8818",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202308,"",2,"",0,""
"8819",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202309,"",2,"",0,""
"8820",3406579,305056657,"UAB ""LOGMEDA""","Alytaus r. sav.",467300,"Medienos, statybinių medžiagų ir sanitarinių įrenginių didmeninė prekyba",202310,"",2,"",0,""
